"end_station_name","e_station_uid","end_lat","end_lng","instances"
NULL,1683,"41.79","-87.44","1"
NULL,1683,"41.8","-87.96","1"
"Sangamon St & Lake St",1739,"41.884160985","-87.64860980733333","1"
"Lavergne Ave & Division St",828,"41.902513","-87.750869","1"
"Public Rack - Keeler Ave & 55th St",1336,"41.79304","-87.728214","1"
"Rush St & Hubbard St",1599,"41.8898407165","-87.625856192","1"
"Larrabee St & Webster Ave",319,"41.92041876766667","-87.64164639783333","1"
"Larrabee St & Webster Ave",319,"41.920030823833336","-87.641042182","1"
"Larrabee St & Oak St",1643,"41.898526603166665","-87.6429628335","1"
"Larrabee St & North Ave",1732,"41.90981686766666","-87.6434973205","1"
"Larrabee St & North Ave",1732,"41.909171079","-87.64344353733334","1"
"Larrabee St & North Ave",1732,"41.90828404933333","-87.643480051","1"
"Larrabee St & Kingsbury St",1733,"41.89932689983333","-87.6431105255","1"
"Larrabee St & Kingsbury St",1733,"41.89891761083334","-87.6430744825","1"
"Larrabee St & Kingsbury St",1733,"41.89761333333333","-87.64302416666666","1"
"Larrabee St & Kingsbury St",1733,"41.8965936935","-87.642860728","1"
"Larrabee St & Kingsbury St",1733,"41.896524799666665","-87.637523205","1"
"Larrabee St & Division St",1624,"41.9043608115","-87.6432920165","1"
"Larrabee St & Division St",1624,"41.903657913","-87.6434280485","1"
"Larrabee St & Division St",1624,"41.9036400075","-87.6457814085","1"
"Larrabee St & Division St",1624,"41.903639996","-87.64335084816666","1"
"Larrabee St & Division St",1624,"41.898602081166665","-87.64301514433333","1"
NULL,1683,"41.8","-87.41","1"
NULL,1683,"41.8","-87.36","1"
NULL,1683,"41.81","-87.79","1"
NULL,1683,"41.81","-87.77","1"
"Rush St & Cedar St",1650,"41.90282530733333","-87.628653336","1"
"Larrabee St & Armitage Ave",1822,"41.918137785166664","-87.6437068925","1"
"Rush St & Cedar St",1650,"41.90196572","-87.62843957433333","1"
"Public Rack - Kilbourn Ave & Fullerton Ave",1419,"41.924447","-87.73998","1"
"Rockwell St & Eastwood Ave",1630,"41.96580516666667","-87.69359733333333","1"
"Lakeview Ave & Fullerton Pkwy",1831,"41.926025152","-87.639010549","1"
"Lakeview Ave & Fullerton Pkwy",1831,"41.92594833333333","-87.639097","1"
"Lakeview Ave & Fullerton Pkwy",1831,"41.925716831","-87.6380763335","1"
"Lake Park Ave & 56th St",1857,"41.793355","-87.587689","1"
"Lake Park Ave & 35th St",1569,"41.831229122833335","-87.60950768616667","1"
"LaSalle St & Jackson Blvd",1821,"41.877995907","-87.63321952116667","1"
"LaSalle St & Illinois St",381,"41.8912792505","-87.63406989783333","1"
"LaSalle St & Illinois St",381,"41.890806111","-87.6329501945","1"
"LaSalle St & Illinois St",381,"41.8904695245","-87.63258180516667","1"
"LaSalle St & Illinois St",381,"41.88874088433333","-87.632350921","1"
"Public Rack - Kildare Ave & Division Ave",1422,"41.902405","-87.732699","1"
"Ritchie Ct & Banks St",1651,"41.906781261","-87.626437076","1"
NULL,1683,"41.81","-87.57","1"
NULL,1683,"41.82","-87.84","1"
"Kingsbury St & Kinzie St",1598,"41.8916527785","-87.64013835533333","1"
NULL,1683,"42.14","-86.86","1"
"Richmond St & Lincoln Ave",644,"41.9885462545","-87.7023353855","1"
"Kingsbury St & Kinzie St",1598,"41.89061351383333","-87.63906159183334","1"
"Kingsbury St & Kinzie St",1598,"41.889845121166665","-87.6355470855","1"
"Kingsbury St & Kinzie St",1598,"41.88954582233333","-87.63515575966667","1"
"Kingsbury St & Kinzie St",1598,"41.8894979085","-87.63832968083334","1"
"Public Rack - Kostner & 83rd",232,"41.742067","-87.731554","1"
"Kingsbury St & Kinzie St",1598,"41.8892406325","-87.63738962966667","1"
"Kingsbury St & Kinzie St",1598,"41.8891541305","-87.63675393433333","1"
"Kingsbury St & Kinzie St",1598,"41.8891307335","-87.63748611983333","1"
"Kingsbury St & Kinzie St",1598,"41.88902529733333","-87.64109627733333","1"
"Kingsbury St & Kinzie St",1598,"41.88901411416666","-87.63617249566667","1"
"Kingsbury St & Kinzie St",1598,"41.88898957483333","-87.63833828333334","1"
"Kingsbury St & Kinzie St",1598,"41.8876458015","-87.64001980583333","1"
NULL,1683,"41.82","-87.49","1"
NULL,1683,"41.83","-87.8","1"
NULL,1683,"42.14","-85.52","1"
NULL,1683,"41.83","-87.76","1"
NULL,1683,"41.83","-87.74","1"
"Public Rack - Lafayette Ave & 87th St SW",1276,"41.736223","-87.626737","1"
"Kingsbury St & Erie St",345,"41.892639274333334","-87.64078631633333","1"
"Racine Ave & Wrightwood Ave",1855,"41.92715853683333","-87.658344616","1"
"Racine Ave & Washington Blvd",1214,"41.88300383333333","-87.65687483333333","1"
"Kingsbury St & Erie St",345,"41.8925812075","-87.64080079916667","1"
"Kimbark Ave & 53rd St",1844,"41.79921221916667","-87.59501386816666","1"
"Kimball Ave & Belmont Ave",1633,"41.93920427733333","-87.7153737375","1"
"Racine Ave & Randolph St",307,"41.88443487916667","-87.6567842705","1"
"Racine Ave & Fullerton Ave",1742,"41.9315199465","-87.65871651533334","1"
"Racine Ave & Fullerton Ave",1742,"41.92550679283333","-87.65844511116667","1"
"Racine Ave & Congress Pkwy",1741,"41.917108034789315","-87.71022096276283","1"
NULL,1683,"42.15","-87.8","1"
NULL,1683,"41.83","-87.53","1"
NULL,1683,"41.83","-87.47","1"
NULL,1683,"41.83","-87.45","1"
NULL,1683,"41.83","-87.4","1"
NULL,1683,"41.84","-87.76","1"
NULL,1683,"41.84","-87.75","1"
"Kildare Ave & 26th St",609,"41.844052","-87.734442","1"
"Racine Ave & Congress Pkwy",1741,"41.914166","-87.716755","1"
"Keystone Ave & Fullerton Ave",446,"41.92454246133333","-87.7326173345","1"
"Racine Ave & Congress Pkwy",1741,"41.87452138733333","-87.65689711233334","1"
"Racine Ave & Congress Pkwy",1741,"41.87444099416667","-87.65672490666667","1"
"Kedzie Ave & 57th St",597,"41.7912367845","-87.7035814625","1"
"Kedzie Ave & 57th St",597,"41.789992443833334","-87.70374735116667","1"
"Racine Ave & Congress Pkwy",1741,"41.87443834816666","-87.65416995483334","1"
"Public Rack - Michigan Ave & 67th St",1545,"41.772068","-87.621686","1"
"Kedzie Ave & 38th Pl",744,"41.8235109","-87.7041017","1"
"Jefferson St & Monroe St",1862,"41.88119111933333","-87.64278235333333","1"
"Jefferson St & Monroe St",1862,"41.880467345166664","-87.64627937316666","1"
"Indiana Ave & Roosevelt Rd",1696,"41.87066811983333","-87.62074509633334","1"
NULL,1683,"41.84","-87.55","1"
NULL,1683,"41.84","-87.52","1"
NULL,1683,"41.84","-87.51","1"
NULL,1683,"41.84","-87.5","1"
NULL,1683,"41.85","-87.82","1"
"Racine Ave & Congress Pkwy",1741,"41.874182705833334","-87.65883958366666","1"
NULL,1683,"42.16","-87.7","1"
NULL,1683,"42.17","-87.85","1"
"Racine Ave & Belmont Ave",1802,"41.938007057166665","-87.65891062716666","1"
NULL,1683,"42.19","-87.81","1"
"Indiana Ave & Roosevelt Rd",1696,"41.86817397516667","-87.62333845783333","1"
"Indiana Ave & Roosevelt Rd",1696,"41.86788133333334","-87.62297583333333","1"
"Indiana Ave & Roosevelt Rd",1696,"41.867819876333336","-87.6230409395","1"
"Indiana Ave & Roosevelt Rd",1696,"41.8673296055","-87.624732241","1"
"Indiana Ave & Roosevelt Rd",1696,"41.86537983416667","-87.62239604216667","1"
"Public Rack - Langley Ave & 87th St",1533,"41.735828","-87.606981","1"
"Racine Ave & 18th St",314,"41.8596742555","-87.6564975875","1"
"Public Rack - Latrobe Ave & Lake St",1061,"41.887083","-87.756181","1"
"Hermitage Ave & Polk St",280,"41.87231325216667","-87.67026044066667","1"
"Racine Ave & 18th St",314,"41.857961329","-87.6563337085","1"
"Harding Ave & Division St",733,"41.90223819516667","-87.7260105055","1"
"Public Rack - Lawndale Ave & Roosevelt",52,"41.866225","-87.717918","1"
NULL,1683,"41.85","-87.58","1"
NULL,1683,"41.85","-87.5","1"
NULL,1683,"41.86","-87.89","1"
NULL,1683,"41.86","-87.87","1"
NULL,1683,"41.86","-87.85","1"
NULL,1683,"41.86","-87.81","1"
NULL,1683,"41.86","-87.8","1"
"Public Rack - Lawrence Ave & 103rd St",1149,"41.707665","-87.608695","1"
NULL,1683,"41.86","-87.77","1"
NULL,1683,"41.86","-87.75","1"
"Halsted St & Wrightwood Ave",1856,"41.930065557666666","-87.64895823416667","1"
"Halsted St & Wrightwood Ave",1856,"41.92914833333333","-87.64924583333334","1"
"Halsted St & Wrightwood Ave",1856,"41.929086868166664","-87.6473823065","1"
"Halsted St & Wrightwood Ave",1856,"41.9271226385","-87.6487261765","1"
"Halsted St & Roscoe St",1835,"41.945450679833336","-87.64948801233334","1"
"Halsted St & Roscoe St",1835,"41.943742396666664","-87.64889340866667","1"
"Halsted St & Roscoe St",1835,"41.94369991566667","-87.64887923483333","1"
"Halsted St & Roscoe St",1835,"41.942063802166665","-87.64930330616667","1"
"Halsted St & Roosevelt Rd",1715,"41.86736393","-87.648642063","1"
"Halsted St & Roosevelt Rd",1715,"41.865073805","-87.64701048116666","1"
"Halsted St & Polk St",1765,"41.873547854","-87.6469097925","1"
"Halsted St & Polk St",1765,"41.87044990533333","-87.64684865016666","1"
"Halsted St & North Branch St",1644,"41.89952602383333","-87.64796540166667","1"
"Halsted St & Maxwell St",1818,"41.866002377","-87.64692852283333","1"
NULL,1683,"41.86","-87.57","1"
NULL,1683,"41.86","-87.56","1"
NULL,1683,"41.86","-87.54","1"
NULL,1683,"41.86","-87.51","1"
NULL,1683,"41.86","-87.49","1"
NULL,1683,"41.87","-87.92","1"
NULL,1683,"41.87","-87.81","1"
NULL,1683,"42.19","-87.64","1"
"Halsted St & Maxwell St",1818,"41.864813139333336","-87.64788909566667","1"
"Halsted St & Fulton St",654,"41.887736233","-87.6475984935","1"
"Halsted St & Fulton St",654,"41.88758798483333","-87.64762262816667","1"
"Halsted St & Fulton St",654,"41.886842132","-87.648095727","1"
"Halsted St & Clybourn Ave",849,"41.910228106","-87.64870366216667","1"
"Halsted St & Clybourn Ave",849,"41.9097384405","-87.64809747433333","1"
"Halsted St & Clybourn Ave",849,"41.9093955615","-87.6480614625","1"
"Halsted St & Clybourn Ave",849,"41.909200913","-87.6482180575","1"
"Halsted St & Archer Ave",1800,"41.84712117883333","-87.64702173083333","1"
"Halsted St & Archer Ave",1800,"41.84553313333333","-87.63906462566666","1"
NULL,1683,"42.2","-87.72","1"
"Halsted St & 37th St",1789,"41.827135163166666","-87.64583474516667","1"
"Green St & Washington Blvd",269,"41.8832312435","-87.64840876383333","1"
"Green St & Randolph St*",1868,"41.889906","-87.634266","1"
"Green St & Randolph St*",1868,"41.88781460116667","-87.64872609066667","1"
"Public Rack - Yale Ave & 119th St",1118,"41.677795","-87.629077","1"
NULL,1683,"41.87","-87.51","1"
NULL,1683,"41.87","-87.33","1"
NULL,1683,"41.88","-88.35","1"
NULL,1683,"42.26","-87.27","1"
"Public Rack - Wolcott Ave & 56th St",1459,"41.791198","-87.671949","1"
"Public Rack - William Rainey Harper High School",1301,"41.775267","-87.669156","1"
"Public Rack - Loomis St & 87th St",1191,"41.735465","-87.657585","1"
"Green St & Madison St",1764,"41.88382453183333","-87.65329626433333","1"
"Green St & Madison St",1764,"41.8816791095","-87.648501799","1"
"Green St & Madison St",1764,"41.88064512766667","-87.64720292233334","1"
"Grace St & Central Ave",688,"41.949483","-87.766948","1"
NULL,1683,"42.32","-87.63","1"
"Franklin St & Monroe St",1823,"41.881687569","-87.635235079","1"
"Franklin St & Monroe St",1823,"41.880361857666664","-87.6353651065","1"
"Franklin St & Monroe St",1823,"41.88031145266667","-87.63515337283333","1"
"Franklin St & Lake St",1759,"41.887245134","-87.6339358875","1"
"Franklin St & Lake St",1759,"41.88680933333333","-87.64253616666667","1"
"Franklin St & Lake St",1759,"41.886422235","-87.633976107","1"
"Franklin St & Lake St",1759,"41.885847879","-87.63579180383333","1"
"Franklin St & Lake St",1759,"41.885846408333336","-87.6341704025","1"
"Franklin St & Lake St",1759,"41.885782158","-87.63539523266667","1"
"Franklin St & Lake St",1759,"41.885711590166665","-87.63777337833334","1"
"Franklin St & Jackson Blvd",1718,"41.8781274205","-87.63649532766667","1"
"Public Rack - Lowe Ave & 119th St",1425,"41.677708","-87.638711","1"
NULL,1683,"41.88","-87.57","1"
NULL,1683,"41.88","-87.54","1"
NULL,1683,"41.88","-87.49","1"
NULL,1683,"41.89","-88.12","1"
NULL,1683,"41.89","-88.05","1"
NULL,1683,"42.36","-88.56","1"
NULL,1683,"41.89","-87.84","1"
NULL,1683,"41.89","-87.83","1"
NULL,1683,"42.51","-87.5","1"
"Franklin St & Jackson Blvd",1718,"41.87809740183334","-87.63742980766666","1"
"Franklin St & Jackson Blvd",1718,"41.8780143725","-87.63846371183334","1"
"Franklin St & Jackson Blvd",1718,"41.87775630216667","-87.63518526666667","1"
"Franklin St & Illinois St",1687,"41.8920489015","-87.63546548516666","1"
"Franklin St & Illinois St",1687,"41.891744988166664","-87.630555435","1"
"Franklin St & Illinois St",1687,"41.89167737016667","-87.63528162116667","1"
"Franklin St & Chicago Ave",257,"41.8981612475","-87.63669369933334","1"
"Franklin St & Adams St (Temp)",1824,"41.88326059483333","-87.6388199115","1"
"Francisco Ave & 47th St",623,"41.808550729333334","-87.69671672783333","1"
"Fort Dearborn Dr & 31st St",1752,"41.83851866416666","-87.6089538105","1"
"Fort Dearborn Dr & 31st St",1752,"41.83845804333333","-87.6096200745","1"
"Financial Pl & Ida B Wells Dr",1701,"41.875110166666666","-87.63161616666666","1"
"Financial Pl & Ida B Wells Dr",1701,"41.874964384","-87.63213835083333","1"
"Financial Pl & Ida B Wells Dr",1701,"41.8745284255","-87.63513869433334","1"
"Financial Pl & Ida B Wells Dr",1701,"41.874424127666664","-87.63453963716667","1"
"Field Museum",261,"41.866918682333335","-87.61863296283333","1"
"Field Museum",261,"41.86643414016667","-87.61857137333334","1"
"Field Museum",261,"41.86388113833333","-87.61826515983333","1"
"Field Blvd & South Water St",397,"41.8870311465","-87.62069071","1"
"Field Blvd & South Water St",397,"41.88686129283333","-87.62415589666666","1"
NULL,1683,"41.89","-87.58","1"
NULL,1683,"41.89","-87.55","1"
NULL,1683,"41.89","-87.54","1"
NULL,1683,"41.89","-87.53","1"
NULL,1683,"41.89","-87.51","1"
NULL,1683,"41.89","-87.42","1"
NULL,1683,"41.89","-87.36","1"
NULL,1683,"41.9","-89.79","1"
NULL,1683,"41.9","-87.83","1"
NULL,1683,"41.9","-87.81","1"
NULL,1683,"41.9","-87.79","1"
"Field Blvd & South Water St",397,"41.884733185","-87.61738281766667","1"
"Federal St & Polk St",1699,"41.875233190833335","-87.6291597245","1"
"Federal St & Polk St",1699,"41.87297437466667","-87.627655258","1"
"Federal St & Polk St",1699,"41.872872335333334","-87.62921019266666","1"
"Federal St & Polk St",1699,"41.871894833333336","-87.62939166666666","1"
"Fairbanks St & Superior St",472,"41.89566519416667","-87.62082157316667","1"
"Fairbanks St & Superior St",472,"41.89468455866667","-87.62039038916667","1"
"Fairbanks Ct & Grand Ave",1707,"41.8915495495","-87.62270294966666","1"
"Public Rack - Western Ave & 106th St - West",1452,"41.701379","-87.681826","1"
"Emerald Ave & 28th St",1784,"41.84529021216667","-87.6463643265","1"
"Elston Ave & Cortland St",1726,"41.91474508416667","-87.66768695216666","1"
"Ellis Ave & 60th St",1577,"41.786927645","-87.60121872966667","1"
"Ellis Ave & 60th St",1577,"41.785983974833336","-87.6001666095","1"
"Ellis Ave & 60th St",1577,"41.785274333333334","-87.60115016666667","1"
"Eckhart Park",355,"41.89628450033333","-87.66055626433334","1"
"Eckhart Park",355,"41.894376854","-87.66229509966666","1"
"Dusable Harbor",1610,"41.88734898316667","-87.61299848216666","1"
"Public Rack - Western Ave & 104th St - West",1254,"41.703952","-87.681953","1"
"Public Rack - West Lawn Park",1324,"41.774815","-87.728303","1"
"Public Rack - West Chatham Park",1218,"41.745834","-87.631562","1"
NULL,1683,"41.9","-87.57","1"
NULL,1683,"41.9","-87.56","1"
NULL,1683,"41.9","-87.55","1"
NULL,1683,"41.9","-87.54","1"
NULL,1683,"41.9","-87.47","1"
NULL,1683,"41.91","-87.89","1"
NULL,1683,"41.91","-87.86","1"
"Public Rack - Lowe Ave & 98th St",1169,"41.715887","-87.639228","1"
"Dusable Harbor",1610,"41.88724750783334","-87.61285998966666","1"
"Dusable Harbor",1610,"41.8869759515","-87.61283209133333","1"
"Dusable Harbor",1610,"41.886962652","-87.612849236","1"
"Dusable Harbor",1610,"41.88694314233334","-87.61295048766667","1"
"DuSable Lake Shore Dr & North Blvd",1681,"41.912161127666664","-87.62716459516666","1"
"DuSable Lake Shore Dr & North Blvd",1681,"41.91178979283333","-87.626962705","1"
"DuSable Lake Shore Dr & North Blvd",1681,"41.91171480933333","-87.6267547225","1"
"DuSable Lake Shore Dr & Monroe St",360,"41.881265998","-87.616808176","1"
"DuSable Lake Shore Dr & Monroe St",360,"41.8811096285","-87.6167289265","1"
"DuSable Lake Shore Dr & Monroe St",360,"41.8810188165","-87.62028765816666","1"
"DuSable Lake Shore Dr & Monroe St",360,"41.878979883333336","-87.61650585116666","1"
"Desplaines St & Randolph St",398,"41.886020163","-87.644304507","1"
"Desplaines St & Randolph St",398,"41.88507538333333","-87.64426808566667","1"
"Desplaines St & Randolph St",398,"41.8842435275","-87.64437476266667","1"
"Desplaines St & Kinzie St",1729,"41.8894901625","-87.6449841245","1"
"Desplaines St & Kinzie St",1729,"41.8891488655","-87.64100239033333","1"
"Desplaines St & Kinzie St",1729,"41.889133894333334","-87.644668497","1"
"Desplaines St & Kinzie St",1729,"41.889132295","-87.64674897416667","1"
"Desplaines St & Kinzie St",1729,"41.888961054333336","-87.645013103","1"
NULL,1683,"42.53","-87.8","1"
NULL,1683,"41.91","-87.59","1"
NULL,1683,"41.91","-87.55","1"
NULL,1683,"41.91","-87.48","1"
NULL,1683,"41.92","-87.85","1"
NULL,1683,"41.92","-87.82","1"
"Desplaines St & Kinzie St",1729,"41.888773949","-87.64447304116666","1"
"Desplaines St & Kinzie St",1729,"41.888586402","-87.64439714","1"
"Desplaines St & Jackson Blvd",399,"41.877943543166666","-87.6450933965","1"
"Desplaines St & Jackson Blvd",399,"41.877880459833335","-87.64264593533333","1"
"Desplaines St & Jackson Blvd",399,"41.87761502433333","-87.64394712566667","1"
"Delano Ct & Roosevelt Rd",1678,"41.86749532766667","-87.63060621166667","1"
"Dearborn St & Van Buren St",1167,"41.8775029045","-87.62939304533333","1"
"Dearborn St & Van Buren St",1167,"41.875477013166666","-87.62884753733333","1"
"Dearborn St & Monroe St",1710,"41.88357277716667","-87.63056554366666","1"
"Dearborn St & Monroe St",1710,"41.88317201733334","-87.6297089","1"
"Dearborn St & Monroe St",1710,"41.882315023","-87.62945585983333","1"
"Dearborn St & Monroe St",1710,"41.88186868133333","-87.62913531883333","1"
"Dearborn St & Monroe St",1710,"41.88075947866667","-87.6306972485","1"
"Dearborn St & Monroe St",1710,"41.880722704","-87.63278337283333","1"
"Dearborn St & Monroe St",1710,"41.880505998","-87.6296261755","1"
"Dearborn St & Monroe St",1710,"41.88042329966667","-87.63109034383334","1"
"Dearborn St & Monroe St",1710,"41.8804191745","-87.629366747","1"
"Dearborn St & Monroe St",1710,"41.88014964316667","-87.62943991316666","1"
"Dearborn St & Monroe St",1710,"41.87968935666667","-87.6294169615","1"
NULL,1683,"41.93","-87.98","1"
NULL,1683,"41.93","-87.9","1"
NULL,1683,"41.93","-87.89","1"
NULL,1683,"41.93","-87.88","1"
NULL,1683,"41.93","-87.87","1"
"Public Rack - Mackinaw Ave & 108th St",1152,"41.699008","-87.542833","1"
NULL,1683,"41.93","-87.85","1"
"Public Rack - Vincennes Ave & 87th St",1194,"41.735607","-87.645345","1"
"Public Rack - Union Ave & 111th St",1522,"41.692232","-87.640609","1"
"Dearborn St & Erie St",267,"41.89463808716667","-87.62900460283333","1"
"Dearborn St & Erie St",267,"41.894050691","-87.63096966266667","1"
"Dearborn St & Erie St",267,"41.891749616333335","-87.63542452033333","1"
"Dearborn St & Adams St",1709,"41.8796992155","-87.62938803416667","1"
"Dearborn St & Adams St",1709,"41.8781706815","-87.6293455975","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.89892556433333","-87.62990031366667","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.898330720833336","-87.629948256","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.898318","-87.62987483333333","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.897860896","-87.6299485345","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.897830565","-87.62987622733333","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.89773242966667","-87.62987339433333","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.8974275845","-87.6298288055","1"
"Dearborn Pkwy & Delaware Pl",1769,"41.89664103183333","-87.629794622","1"
"Dayton St & North Ave",271,"41.9110424595","-87.64976749983333","1"
"Damen Ave & Thomas St (Augusta Blvd)",1757,"41.90120483333333","-87.677339","1"
"Damen Ave & Pierce Ave",1727,"41.909411795833336","-87.67765716233333","1"
"Damen Ave & Grand Ave",1796,"41.890120015","-87.67681883666667","1"
"Damen Ave & Division St",298,"41.903268074","-87.67726905583334","1"
"Damen Ave & Cullerton St",285,"41.85575439266667","-87.67586240033333","1"
"Public Rack - Trumbull Ave & 111th St",1243,"41.691596","-87.707397","1"
NULL,1683,"41.93","-87.58","1"
NULL,1683,"41.93","-87.54","1"
NULL,1683,"41.93","-87.51","1"
NULL,1683,"41.93","-87.28","1"
NULL,1683,"41.94","-88.59","1"
NULL,1683,"41.94","-88.07","1"
"Damen Ave & Cortland St",295,"41.915975974333335","-87.6773340605","1"
"Public Rack - Torrence Ave & 103rd St",1473,"41.70843","-87.56026","1"
"Damen Ave & Clybourn Ave",349,"41.93179975616667","-87.678103418","1"
"Damen Ave & Chicago Ave",294,"41.896029740833335","-87.6771115975","1"
"Daley Center Plaza",1734,"41.886917499333336","-87.629642852","1"
"Daley Center Plaza",1734,"41.88421132","-87.62956456816667","1"
"Daley Center Plaza",1734,"41.88409750666667","-87.62947479333333","1"
"Daley Center Plaza",1734,"41.8833544935","-87.63111809016667","1"
"Daley Center Plaza",1734,"41.881811897333336","-87.6294816565","1"
"Daley Center Plaza",1734,"41.876250791333334","-87.62973348883334","1"
"Cottage Grove Ave & 47th St",1852,"41.81179129183333","-87.6064400565","1"
"Cottage Grove Ave & 43rd St",1805,"41.8185663235","-87.60977467","1"
"Public Rack - Strohacker Park",1382,"41.79482","-87.732112","1"
"Columbus Dr & Randolph St",344,"41.88464068183333","-87.6210547635","1"
"Columbus Dr & Randolph St",344,"41.884625105666665","-87.6191640195","1"
"Columbus Dr & Randolph St",344,"41.8845842015","-87.61830399233334","1"
"Columbus Dr & Randolph St",344,"41.88437262683333","-87.6211051845","1"
"Columbus Dr & Randolph St",344,"41.884281742333336","-87.62247880016666","1"
"Columbus Dr & Randolph St",344,"41.8839099925","-87.62312820183334","1"
"Clybourn Ave & Division St",1761,"41.90522301666667","-87.64169366216667","1"
NULL,1683,"42.62","-94.27","1"
NULL,1683,"41.94","-87.61","1"
NULL,1683,"41.94","-87.6","1"
NULL,1683,"41.94","-87.52","1"
NULL,1683,"41.95","-87.94","1"
NULL,1683,"41.95","-87.9","1"
NULL,1683,"41.95","-87.86","1"
"Public Rack - Stony Island Ave & 86th St",1233,"41.738473","-87.585851","1"
"Public Rack - Marquette Rd & 67th St",1546,"41.773095","-87.612886","1"
"Clybourn Ave & Division St",1761,"41.9039946095","-87.6400156155","1"
"Clybourn Ave & Division St",1761,"41.903787671833335","-87.6413605345","1"
"Clinton St & Washington Blvd",1863,"41.8863159465","-87.64125115633334","1"
"Clinton St & Washington Blvd",1863,"41.885917535","-87.64092443883334","1"
"Clinton St & Washington Blvd",1863,"41.88547283416667","-87.64126401333333","1"
"Clinton St & Washington Blvd",1863,"41.884662943833334","-87.64129493783334","1"
"Clinton St & Washington Blvd",1863,"41.88424796166667","-87.64132536116666","1"
"Clinton St & Washington Blvd",1863,"41.8841362515","-87.6411927575","1"
"Clinton St & Washington Blvd",1863,"41.88357166666667","-87.641379","1"
"Clinton St & Washington Blvd",1863,"41.88306388616667","-87.64629394816667","1"
"Clinton St & Washington Blvd",1863,"41.882369094666664","-87.64125091283333","1"
"Clinton St & Tilden St",265,"41.87584389716667","-87.64203072466667","1"
"Clinton St & Roosevelt Rd",1861,"41.867137598666666","-87.641028965","1"
"Clinton St & Roosevelt Rd",1861,"41.867113471","-87.641078591","1"
"Clinton St & Roosevelt Rd",1861,"41.8671081545","-87.64368924683333","1"
"Clinton St & Roosevelt Rd",1861,"41.867079735","-87.641048193","1"
"Clinton St & Polk St",401,"41.871896438","-87.6408172845","1"
"Clinton St & Madison St",1722,"41.883929300666665","-87.641640829","1"
NULL,1683,"41.95","-87.62","1"
NULL,1683,"41.95","-87.59","1"
NULL,1683,"41.95","-87.56","1"
NULL,1683,"41.95","-87.55","1"
NULL,1683,"41.95","-87.51","1"
NULL,1683,"41.95","-87.49","1"
NULL,1683,"41.96","-87.99","1"
NULL,1683,"41.96","-87.94","1"
NULL,1683,"41.96","-87.89","1"
"Public Rack - Springfield Ave & 63rd St",1319,"41.778582","-87.718925","1"
NULL,1683,"41.96","-87.86","1"
NULL,1683,"42.64","-86.38","1"
"Public Rack - Springfield & 79th",230,"41.749649","-87.721001","1"
NULL,1683,"42.73","-85.89","1"
NULL,1683,"42.76","-97.47","1"
"Clinton St & Madison St",1722,"41.883396586833335","-87.64110341933333","1"
"Clinton St & Madison St",1722,"41.883150732666664","-87.641573565","1"
"Clinton St & Madison St",1722,"41.882328143833334","-87.6372494325","1"
"Clinton St & Madison St",1722,"41.882305215833334","-87.639857127","1"
"Clinton St & Madison St",1722,"41.88227905883333","-87.64088976916666","1"
"Clinton St & Madison St",1722,"41.8821954365","-87.64134542566667","1"
"Clinton St & Madison St",1722,"41.882174015","-87.640994668","1"
"Clinton St & Madison St",1722,"41.8817942835","-87.6399298","1"
"Clinton St & Madison St",1722,"41.8813550495","-87.64130136866666","1"
"Clinton St & Madison St",1722,"41.88081086","-87.64107585183334","1"
"Clinton St & Lake St",258,"41.88579759733334","-87.64140476666667","1"
"Clinton St & Lake St",258,"41.88533758616666","-87.64210932","1"
"Clinton St & Jackson Blvd",1186,"41.879527235333335","-87.641401421","1"
"Clinton St & Jackson Blvd",1186,"41.87926542533334","-87.640562606","1"
"Clinton St & Jackson Blvd",1186,"41.876270016666666","-87.644058242","1"
"Clinton St & 18th St",1751,"41.85893169016666","-87.64089111566666","1"
"Clinton St & 18th St",1751,"41.857498388833335","-87.64182180666667","1"
"Clark St & Wellington Ave",1774,"41.93627008833333","-87.64763475133333","1"
NULL,1683,"42.76","-97.46","1"
NULL,1683,"41.96","-87.56","1"
NULL,1683,"41.96","-87.55","1"
NULL,1683,"41.96","-87.39","1"
NULL,1683,"41.97","-87.87","1"
"Public Rack - Maryland Ave & 87th ST",1433,"41.736995","-87.603968","1"
"Clark St & Schreiber Ave",1664,"42.0064259145","-87.67344399833334","1"
"Public Rack - Sawyer Ave & 111th St",1242,"41.691411","-87.70229","1"
"Clark St & Schiller St",1834,"41.90899283616667","-87.63165654616667","1"
"Clark St & Schiller St",1834,"41.90867505283333","-87.63151818283333","1"
"Clark St & Schiller St",1834,"41.908092022","-87.631482363","1"
"Clark St & North Ave",293,"41.91206690866667","-87.63228780216667","1"
"Clark St & North Ave",293,"41.911893964","-87.631967425","1"
"Clark St & Montrose Ave",1583,"41.96522672383333","-87.66680262833333","1"
"Clark St & Montrose Ave",1583,"41.957424771333336","-87.66414830933333","1"
